Курс,Стать,Улюблений предмет,Англійська або українська,"Назва предмету, який вважаєш проф-орієнтованим",Оцінка з цього предмету:,"1. Коли починаю будь-яку роботу, як правило, сподіваюся на успіх",2. Під час діяльності виявляю активність,3. Маю схильність до виявлення ініціативи,"4. Під час виконання відповідальних завдань намагаюся, якщо це можливо, знайти причини відмовитися від них","5. Часто обираю крайнощі: або надто легкі, або занадто важкі завдання","6. Якщо зустрічаю перешкоди, як правило, не відступаю, а шукаю можливості їх подолання","7. Коли успіхи і невдачі трапляються впереміжку, більше звертаю увагу на успіхи, а невдачами нехтую","8. Продуктивність діяльності переважно залежить від моєї власної цілеспрямованості, працьовитості, а не від зовнішніх причин","9. Коли завдання складні, а часу мало, результат діяльності погіршується",10. Я зазвичай наполегливий у досягненні мети,11. Планую своє майбутнє на достатньо віддалену перспективу,"12. Якщо ризикую, то скоріше обдумано","13. Не дуже наполегливий у досягненні мети, особливо, якщо відсутній зовнішній контроль","14. Волію ставити перед собою середні або злегка завищені завдання, які реально можу виконати","15. Якщо під час виконання будь-якого завдання мене спіткає невдача, воно стає для мене менш привабливим","16. Коли успіхи і невдачі трапляються впереміжку, більше звертаю уваги на невдачі",17. Планую своє майбутнє лише на найближчий час,"18. Я досягаю кращих результатів, коли час виконання обмежений, навіть якщо завдання досить складне",19. Не відмовляюсь від поставленої мети навіть у разі невдачі під час виконання будь-якої роботи,"20. Якщо завдання я обирав сам, тоді у разі невдачі воно ще більше мене приваблює","#1. Вивчення цього предмета дає мені можливість дізнатися чимало важливого для себе, проявити свої здібності. [Рівняння мат. фізики]","#1. Вивчення цього предмета дає мені можливість дізнатися чимало важливого для себе, проявити свої здібності. [Технології прикладного програмування]","#1. Вивчення цього предмета дає мені можливість дізнатися чимало важливого для себе, проявити свої здібності. [Аналіз даних]","#2. Предмет, що вивчається, мені цікавий, і я хочу знати якомога більше. [Рівняння мат. фізики]","#2. Предмет, що вивчається, мені цікавий, і я хочу знати якомога більше. [Технології прикладного програмування]","#2. Предмет, що вивчається, мені цікавий, і я хочу знати якомога більше. [Аналіз даних]","#3. У вивчені цього предмета мені достатньо тих знань, які я отримую на заняттях. [Рівняння мат. фізики]","#3. У вивчені цього предмета мені достатньо тих знань, які я отримую на заняттях. [Технології прикладного програмування]","#3. У вивчені цього предмета мені достатньо тих знань, які я отримую на заняттях. [Аналіз даних]","#4. Навчальні завдання з цього предмета мені нецікаві, я їх виконую, тому що цього вимагає викладач. [Рівняння мат. фізики]","#4. Навчальні завдання з цього предмета мені нецікаві, я їх виконую, тому що цього вимагає викладач. [Технології прикладного програмування]","#4. Навчальні завдання з цього предмета мені нецікаві, я їх виконую, тому що цього вимагає викладач. [Аналіз даних]","#5. Труднощі, що виникають при вивченні предмета, роблять його для мене ще більш захопливим. [Рівняння мат. фізики]","#5. Труднощі, що виникають при вивченні предмета, роблять його для мене ще більш захопливим. [Технології прикладного програмування]","#5. Труднощі, що виникають при вивченні предмета, роблять його для мене ще більш захопливим. [Аналіз даних]",#6. При вивченні предмета крім підручників і рекомендованої літератури я самостійно читаю додаткову літературу [Рівняння мат. фізики],#6. При вивченні предмета крім підручників і рекомендованої літератури я самостійно читаю додаткову літературу [Технології прикладного програмування],#6. При вивченні предмета крім підручників і рекомендованої літератури я самостійно читаю додаткову літературу [Аналіз даних],"#7. Вважаю, що важкі теоретичні питання з цього предмета можна було б не вивчати. [Рівняння мат. фізики]","#7. Вважаю, що важкі теоретичні питання з цього предмета можна було б не вивчати. [Технології прикладного програмування]","#7. Вважаю, що важкі теоретичні питання з цього предмета можна було б не вивчати. [Аналіз даних]","#8. Якщо щось не виходить з цього предмета, прагну розібратися і дійти до суті. [Рівняння мат. фізики]","#8. Якщо щось не виходить з цього предмета, прагну розібратися і дійти до суті. [Технології прикладного програмування]","#8. Якщо щось не виходить з цього предмета, прагну розібратися і дійти до суті. [Аналіз даних]","#9. На заняттях з цього предмета у мене часто буває такий стан, коли «зовсім не хочеться вчитися». [Рівняння мат. фізики]","#9. На заняттях з цього предмета у мене часто буває такий стан, коли «зовсім не хочеться вчитися». [Технології прикладного програмування]","#9. На заняттях з цього предмета у мене часто буває такий стан, коли «зовсім не хочеться вчитися». [Аналіз даних]",#10. Активно працюю і виконую завдання лише під контролем викладача [Рівняння мат. фізики],#10. Активно працюю і виконую завдання лише під контролем викладача [Технології прикладного програмування],#10. Активно працюю і виконую завдання лише під контролем викладача [Аналіз даних],"#11. Матеріал, що вивчається з цього предмета, з цікавістю обговорюю у вільний час (на перерві, вдома) зі своїми одногрупниками (друзями). [Рівняння мат. фізики]","#11. Матеріал, що вивчається з цього предмета, з цікавістю обговорюю у вільний час (на перерві, вдома) зі своїми одногрупниками (друзями). [Технології прикладного програмування]","#11. Матеріал, що вивчається з цього предмета, з цікавістю обговорюю у вільний час (на перерві, вдома) зі своїми одногрупниками (друзями). [Аналіз даних]","#12. Прагну самостійно виконувати завдання з цього предмета, не люблю, коли мені підказують і допомагають. [Рівняння мат. фізики]","#12. Прагну самостійно виконувати завдання з цього предмета, не люблю, коли мені підказують і допомагають. [Технології прикладного програмування]","#12. Прагну самостійно виконувати завдання з цього предмета, не люблю, коли мені підказують і допомагають. [Аналіз даних]",#13. Прагну списати у товаришів або прошу когось виконати завдання за мене. [Рівняння мат. фізики],#13. Прагну списати у товаришів або прошу когось виконати завдання за мене. [Технології прикладного програмування],#13. Прагну списати у товаришів або прошу когось виконати завдання за мене. [Аналіз даних],"#14. Вважаю, що всі знання з цього предмета – цінні і потрібно знати якомога більше. [Рівняння мат. фізики]","#14. Вважаю, що всі знання з цього предмета – цінні і потрібно знати якомога більше. [Технології прикладного програмування]","#14. Вважаю, що всі знання з цього предмета – цінні і потрібно знати якомога більше. [Аналіз даних]",#15. Оцінка з цього предмета для мене важливіша за знання. [Рівняння мат. фізики],#15. Оцінка з цього предмета для мене важливіша за знання. [Технології прикладного програмування],#15. Оцінка з цього предмета для мене важливіша за знання. [Аналіз даних],"#16. Якщо я погано підготовлений до пари, то я не засмучуюсь і не переживаю. [Рівняння мат. фізики]","#16. Якщо я погано підготовлений до пари, то я не засмучуюсь і не переживаю. [Технології прикладного програмування]","#16. Якщо я погано підготовлений до пари, то я не засмучуюсь і не переживаю. [Аналіз даних]",#17. Мої інтереси і захоплення у вільний час пов’язані з цим предметом. [Рівняння мат. фізики],#17. Мої інтереси і захоплення у вільний час пов’язані з цим предметом. [Технології прикладного програмування],#17. Мої інтереси і захоплення у вільний час пов’язані з цим предметом. [Аналіз даних],"#18. Цей предмет дається мені важко, доводиться змушувати себе виконувати учбові завдання. [Рівняння мат. фізики]","#18. Цей предмет дається мені важко, доводиться змушувати себе виконувати учбові завдання. [Технології прикладного програмування]","#18. Цей предмет дається мені важко, доводиться змушувати себе виконувати учбові завдання. [Аналіз даних]","#19. Якщо через хворобу ( або з інших причин) я пропускаю пари з цього предмета, то мене це засмучує. [Рівняння мат. фізики]","#19. Якщо через хворобу ( або з інших причин) я пропускаю пари з цього предмета, то мене це засмучує. [Технології прикладного програмування]","#19. Якщо через хворобу ( або з інших причин) я пропускаю пари з цього предмета, то мене це засмучує. [Аналіз даних]","#20. Якби це було можливо, то я виключив цей предмет із розкладу(навчального плану). [Рівняння мат. фізики]","#20. Якби це було можливо, то я виключив цей предмет із розкладу(навчального плану). [Технології прикладного програмування]","#20. Якби це було можливо, то я виключив цей предмет із розкладу(навчального плану). [Аналіз даних]",1. мені подобається обрана професія,2. хочу бути успішним в майбутній професії,3. хочу стати фахівцем,4. хочу відповісти на актуальні запитання зі сфери майбутньої професійної діяльності,5. хочу повністю реалізувати себе у вибраній професії,6. не хочу відставати від друзів,7. щоб працювати треба мати глибокі та всебічні знання,8. хочу бути серед найкращих студентів,"9. хочу, щоб моя група стала найкращою в інституті",10. хочу спілкуватися з цікавими людьми,11. хочу досягнути всього необхідного за допомогою отриманих знань,"12. маю закінчити університет, щоб знайомі не перестали вважати мене здібною, перспективною людиною",13. хочу уникнути осуду та покарання за погане навчання,"14. хочу, щоб мене поважали в групі",15. не хочу відставати від одногрупників,16. від успіхів у навчанні залежить рівень моїх статків у майбутньому,"17. хочу складати іспити на ""добре"" та ""відмінно""",18. мені просто подобається вчитися,"19, потрапивши в інститут, мушу його закінчити",20. постійно маю бути готовим до чергових занять,"21. маю успішно продовжити навчання на подальших курсах, знайти відповіді на конкретні навчальні запитання",22. маю набути глибоких і міцних знань,23. думаю зайнятися в майбутньому науковою діяльністю за фахом,24. будь-які знання знадобляться в майбутній професії,25. я хочу принести більше користі суспільству,26. хочу стати висококваліфікованим спеціалістом,"27. хочу дізнатися нове, займатися творчою діяльністю","28. хочу дати відповіді на проблеми розвитку суспільства, життєдіяльності людей","29. хочу бути ""на гарному рахунку"" у викладачів",30. хочу досягти схвалення батьків і оточуючих,"31. маю обов'язок перед батьками, школою",32. знання додають мені впевненості у собі,33. від успіхів у навчанні залежить моє майбутнє службове становище,34. хочу отримати диплом з гарними оцінками щоб мати перевагу над іншими
1,Жінка,65,84,програмування,91,Так,Так,Ні,Ні,Так,Так,Так,Так,Ні,Так,Ні,Так,Ні,Так,Так,Так,Ні,Так,Так,Ні,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,Жінка,61,72,дискретна математика,87,Так,Ні,Ні,Так,Ні,Так,Ні,Так,Ні,Так,Ні,Так,Ні,Так,Так,Ні,Ні,Так,Так,Ні,Повністю погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково не погоджуюся,5,5,5,3,5,3,5,4,2,5,5,1,1,1,2,2,2,3,4,1,3,3,3,5,5,5,5,5,2,3,3,2,5,2
1,Жінка,81,71,матем аналіз,81,Ні,Так,Так,Так,Так,Ні,Так,Ні,Так,Ні,Так,Ні,Так,Ні,Так,Ні,Так,Так,Так,Ні,Частково не погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Частково погоджуюся,5,5,3,4,2,3,2,4,3,4,3,3,3,2,4,3,3,4,4,3,3,3,4,3,3,2,3,3,1,1,3,1,5,4
1,Чоловік,91,87,прога,91,Так,Так,Ні,Ні,Ні,Так,Ні,Так,Ні,Так,Так,Ні,Так,Так,Так,Так,Ні,Так,Так,Так,Частково погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково погоджуюся,Повністю погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,4,5,5,4,4,3,5,1,1,4,5,2,1,1,3,3,2,4,5,3,4,4,2,2,1,5,5,2,1,1,3,5,2,1
1,Чоловік,75,81,Програмування,91,Ні,Так,Так,Так,Так,Так,Так,Ні,Ні,Ні,Так,Так,Так,Ні,Так,Так,Ні,Ні,Так,Так,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю погоджуюся,Частково погоджуюся,Повністю погоджуюся,Частково погоджуюся,Повністю погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково погоджуюся,3,3,3,3,3,5,4,4,4,2,5,3,5,1,5,5,5,4,5,5,4,3,5,3,5,3,5,5,5,5,5,3,3,3
1,Жінка,71,91,Лінійна алгебра,82,Так,Так,Ні,Ні,Так,Так,Ні,Ні,Так,Так,Ні,Ні,Так,Так,Ні,Ні,Так,Так,Ні,Ні,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково погоджуюся,Повністю погоджуюся,Частково погоджуюся,Повністю погоджуюся,Частково погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Частково погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,4,2,3,5,3,3,3,1,5,5,5,5,1,3,1,3,3,4,4,3,4,4,5,4,2,5,3,3,3,3,1,5,5,5
2,Жінка,92,92,Процедурне програмування,100,Ні,Ні,Ні,Так,Так,Так,Ні,Так,Так,Так,Ні,Так,Так,Так,Так,Ні,Так,Так,Так,Ні,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,5,5,5,3,5,5,5,3,1,5,4,1,1,1,3,5,5,2,3,1,3,5,5,5,4,5,5,5,1,1,2,5,3,1
2,Чоловік,67,91,Програмування,91,Ні,Так,Так,Ні,Так,Так,Так,Ні,Так,Так,Так,Так,Ні,Так,Ні,Так,Ні,Ні,Так,Ні,Частково не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Частково погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Частково погоджуюся,Повністю не погоджуюся,4,5,2,2,1,3,5,3,1,1,5,1,1,3,4,5,5,3,5,5,3,4,1,5,2,2,2,2,1,1,1,5,5,4
2,Жінка,100,96,Алгебра та геометрія,100,Так,Так,Так,Ні,Ні,Так,Ні,Так,Так,Так,Ні,Так,Ні,Так,Ні,Так,Так,Так,Так,Так,Повністю погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,5,5,5,5,5,5,5,5,3,5,4,2,1,4,5,5,5,5,5,5,5,5,2,5,5,5,5,4,4,3,3,5,5,3
2,Чоловік,94,85,Програмування,95,Так,Так,Ні,Ні,Так,Так,Ні,Так,Так,Так,Так,Так,Ні,Ні,Ні,Так,Так,Ні,Так,Так,Частково погоджуюся,Частково погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,3,5,5,5,5,1,5,3,5,5,5,1,3,3,3,4,3,1,3,3,3,5,2,5,4,5,4,3,3,2,3,3,3,3
2,Чоловік,60,81,ОКА,100,Так,Так,Так,Ні,Так,Так,Ні,Ні,Ні,Так,Так,Так,Так,Так,Ні,Так,Так,Ні,Так,Так,Частково погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Частково не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю погоджуюся,Частково погоджуюся,Частково погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Повністю не погоджуюся,Частково погоджуюся,Повністю погоджуюся,Повністю погоджуюся,Повністю не погоджуюся,4,3,5,2,5,1,3,1,1,5,3,1,1,2,1,1,1,2,2,1,1,3,1,1,4,5,3,1,1,1,1,4,1,1
